config.browser	config.browser_version	config.os	config.os_version	headers.host	headers.user-agent	headers.accept	headers.accept-language	headers.accept-encoding	headers.content-length	headers.content-type	headers.connection	headers.cookies	headers.referer	headers.cache-control	headers.origin	headers.x-requested-with	headers.accept-charset	headers.pragma	headers.ua-cpu	body.blocked-uri	body.document-uri	body.effective-directive	body.original-policy	body.referrer	body.status-code	body.violated-directive	body.source-file	body.line-number	body.column-number	body.request	body.request-headers	body.document-url	body.script-sample
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	662	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	script-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	656	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://farm8.staticflickr.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	img-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	661	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	style-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	648	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://google.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	default-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	631	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	data	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	img-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	656	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://upload.wikimedia.org	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	media-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	659	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	media-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	659	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	media-src 'self' https:	----	----	----	----	----	----	----
Opera	15.0	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36 OPR/15.0.1147.153	*/*	en-US,en;q=0.8	gzip,deflate,sdch	653	application/json	keep-alive	----	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	null	----	----	----	----	http://www.flashppt.com	http://45.55.25.245:8123/csp?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1	----	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Opera&browser_version=15.0&os=Windows&os_version=8.1		----	object-src 'self' https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	1093	application/json	keep-alive	----	----	----	----	----	----	----	----	data:image/gif;base64,R0lGODlhEAAQAMQAAORHHOVSKudfOulrSOp3WOyDZu6QdvCchPGolfO0o/XBs/fNwfjZ0frl3/zy7////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAkAABAALAAAAAAQABAAAAVVICSOZGlCQAosJ6mu7fiyZeKqNKToQGDsM8hBADgUXoGAiqhSvp5QAnQKGIgUhwFUYLCVDFCrKUE1lBavAViFIDlTImbKC5Gm2hB0SlBCBMQiB0UjIQA7	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	img-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	863	application/json	keep-alive	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/tollmanz.com/master/js/analytics.js	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	script-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	871	application/json	keep-alive	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/debug-bar-cron/master/css/debug-bar-cron.css	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	style-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	846	application/json	keep-alive	----	----	----	----	----	----	----	----	http://farm8.staticflickr.com/7374/11226460783_b890aa300f_q.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	img-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	851	application/json	keep-alive	----	----	----	----	----	----	----	----	filesystem:http://127.0.0.1:4000/media/images/mitt-not-president.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	img-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	831	application/json	keep-alive	----	----	----	----	----	----	----	----	http://www.flashppt.com/images/tangramone.swf	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	object-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	805	application/json	keep-alive	----	----	----	----	----	----	----	----	http://google.com/	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	default-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
Firefox	41.0 aurora	Windows	8.1	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	861	application/json	keep-alive	----	----	----	----	----	----	----	----	http://upload.wikimedia.org/wikipedia/commons/9/9d/011229rudolph_quality.ogg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1	----	default-src http://45.55.25.245:8123 https:; connect-src http://45.55.25.245:8123 https:; font-src http://45.55.25.245:8123 https:; img-src http://45.55.25.245:8123 https:; media-src http://45.55.25.245:8123 https:; object-src http://45.55.25.245:8123 https:; script-src http://45.55.25.245:8123 https:; style-src http://45.55.25.245:8123 https:; form-action http://45.55.25.245:8123 https:; frame-ancestors 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Firefox&browser_version=41.0%20aurora&os=Windows&os_version=8.1		----	media-src http://45.55.25.245:8123 https:	----	----	----	----	----	----	----
